sku_id,week_start,horizon_week,predicted_demand,is_low_confidence
SKU0122,2026-07-27,1,18.612936752276585,False
SKU0122,2026-08-03,2,17.697979977862655,False
SKU0122,2026-08-10,3,20.16012266435047,False
SKU0122,2026-08-17,4,15.346986146655283,False
SKU0122,2026-08-24,5,15.515589190149663,False
SKU0122,2026-08-31,6,17.10994434893716,False
SKU0122,2026-09-07,7,21.7948852743138,False
SKU0122,2026-09-14,8,24.289123362516072,False
SKU0121,2026-07-27,1,41.02951010001789,False
SKU0121,2026-08-03,2,41.818641455611306,False
SKU0121,2026-08-10,3,41.059605834921726,False
SKU0121,2026-08-17,4,43.60395544971155,False
SKU0121,2026-08-24,5,41.463356000812894,False
SKU0121,2026-08-31,6,41.707393552384445,False
SKU0121,2026-09-07,7,47.90382166626668,False
SKU0121,2026-09-14,8,42.240574376591354,False
SKU0120,2026-07-27,1,72.6821893627675,False
SKU0120,2026-08-03,2,68.22386896496555,False
SKU0120,2026-08-10,3,72.38897477239674,False
SKU0120,2026-08-17,4,70.00599448050525,False
SKU0120,2026-08-24,5,73.2132414387578,False
SKU0120,2026-08-31,6,72.59342477739489,False
SKU0120,2026-09-07,7,73.78334995696609,False
SKU0120,2026-09-14,8,62.12797556656086,False
SKU0118,2026-07-27,1,4.246541172951717,False
SKU0118,2026-08-03,2,4.173424115856651,False
SKU0118,2026-08-10,3,4.6968474978094115,False
SKU0118,2026-08-17,4,3.964943106158287,False
SKU0118,2026-08-24,5,4.173424115856651,False
SKU0118,2026-08-31,6,3.964943106158287,False
SKU0118,2026-09-07,7,4.4570921090261475,False
SKU0118,2026-09-14,8,4.2486110993277855,False
SKU0117,2026-07-27,1,24.571818664292024,False
SKU0117,2026-08-03,2,23.024112428060626,False
SKU0117,2026-08-10,3,22.450387309218108,False
SKU0117,2026-08-17,4,22.146743710376448,False
SKU0117,2026-08-24,5,26.20290329651345,False
SKU0117,2026-08-31,6,25.195447168720268,False
SKU0117,2026-09-07,7,28.033052562832506,False
SKU0117,2026-09-14,8,32.52011323730193,False
SKU0116,2026-07-27,1,105.03582469333351,False
SKU0116,2026-08-03,2,105.9419692213386,False
SKU0116,2026-08-10,3,104.97706886363368,False
SKU0116,2026-08-17,4,105.91236976559057,False
SKU0116,2026-08-24,5,102.67083784274246,False
SKU0116,2026-08-31,6,104.7526753904772,False
SKU0116,2026-09-07,7,113.27568752785723,False
SKU0116,2026-09-14,8,112.596876209956,False
SKU0013,2026-07-27,1,7.982031126849867,False
SKU0013,2026-08-03,2,5.896539422459051,False
SKU0013,2026-08-10,3,5.929638943515514,False
SKU0013,2026-08-17,4,6.187833372961622,False
SKU0013,2026-08-24,5,6.419962804411811,False
SKU0013,2026-08-31,6,7.1946421461248855,False
SKU0013,2026-09-07,7,7.968634000190676,False
SKU0013,2026-09-14,8,6.703630797581307,False
SKU0114,2026-07-27,1,43.705619052493866,False
SKU0114,2026-08-03,2,46.63848178953695,False
SKU0114,2026-08-10,3,41.91332512364383,False
SKU0114,2026-08-17,4,43.12509648804452,False
SKU0114,2026-08-24,5,46.113691930856504,False
SKU0114,2026-08-31,6,43.51396100475572,False
SKU0114,2026-09-07,7,48.070710670589385,False
SKU0114,2026-09-14,8,45.46354631860763,False
SKU0131,2026-07-27,1,23.538292224005442,False
SKU0131,2026-08-03,2,25.972326970689675,False
SKU0131,2026-08-10,3,28.58809783631932,False
SKU0131,2026-08-17,4,24.84545545405451,False
SKU0131,2026-08-24,5,31.096214945212854,False
SKU0131,2026-08-31,6,27.173169490940577,False
SKU0131,2026-09-07,7,26.916602045595564,False
SKU0131,2026-09-14,8,26.916602045595564,False
SKU0007,2026-07-27,1,23.407567665256146,False
SKU0007,2026-08-03,2,19.710341740193694,False
SKU0007,2026-08-10,3,22.816337194440585,False
SKU0007,2026-08-17,4,19.25009832045703,False
SKU0007,2026-08-24,5,16.709849048977357,False
SKU0007,2026-08-31,6,19.12815891656717,False
SKU0007,2026-09-07,7,19.41182690973666,False
SKU0007,2026-09-14,8,16.48944080351218,False
SKU0132,2026-07-27,1,15.911680777843241,False
SKU0132,2026-08-03,2,15.498889164156022,False
SKU0132,2026-08-10,3,13.625300284476817,False
SKU0132,2026-08-17,4,13.904534005368525,False
SKU0132,2026-08-24,5,14.82911035609748,False
SKU0132,2026-08-31,6,14.956902565286311,False
SKU0132,2026-09-07,7,13.806752794634237,False
SKU0132,2026-09-14,8,12.743266010671851,False
SKU0134,2026-07-27,1,32.36290340543555,False
SKU0134,2026-08-03,2,29.446188593629298,False
SKU0134,2026-08-10,3,26.277175426180357,False
SKU0134,2026-08-17,4,27.764442946464513,False
SKU0134,2026-08-24,5,27.213175901905622,False
SKU0134,2026-08-31,6,28.474470274755234,False
SKU0134,2026-09-07,7,29.114815429504272,False
SKU0134,2026-09-14,8,28.74027449137152,False
SKU0152,2026-07-27,1,43.22661965668714,False
SKU0152,2026-08-03,2,39.93997315453121,False
SKU0152,2026-08-10,3,41.26575355340138,False
SKU0152,2026-08-17,4,43.42144004991297,False
SKU0152,2026-08-24,5,43.692615077787224,False
SKU0152,2026-08-31,6,44.08827864929083,False
SKU0152,2026-09-07,7,47.987478523942926,False
SKU0152,2026-09-14,8,48.435435069856794,False
SKU0151,2026-07-27,1,91.7742034840995,False
SKU0151,2026-08-03,2,84.9720638738141,False
SKU0151,2026-08-10,3,85.19992601494792,False
SKU0151,2026-08-17,4,85.74976477316596,False
SKU0151,2026-08-24,5,92.83152541029389,False
SKU0151,2026-08-31,6,97.38530030728631,False
SKU0151,2026-09-07,7,88.94604322212045,False
SKU0151,2026-09-14,8,85.66731323139584,False
SKU0150,2026-07-27,1,41.251990570111346,False
SKU0150,2026-08-03,2,40.89934907777389,False
SKU0150,2026-08-10,3,37.11468064426318,False
SKU0150,2026-08-17,4,36.10675779440725,False
SKU0150,2026-08-24,5,36.003180018012145,False
SKU0150,2026-08-31,6,37.94860237535025,False
SKU0150,2026-09-07,7,37.57429621278358,False
SKU0150,2026-09-14,8,38.315832437823964,False
SKU0149,2026-07-27,1,94.936864587551,False
SKU0149,2026-08-03,2,96.45647929630773,False
SKU0149,2026-08-10,3,109.90696925078018,False
SKU0149,2026-08-17,4,102.84590854143191,False
SKU0149,2026-08-24,5,102.39234150786726,False
SKU0149,2026-08-31,6,102.00086168418164,False
SKU0149,2026-09-07,7,97.79036599798405,False
SKU0149,2026-09-14,8,96.13414043309365,False
SKU0148,2026-07-27,1,96.98730635875474,False
SKU0148,2026-08-03,2,108.78618041288219,False
SKU0148,2026-08-10,3,105.00947216873365,False
SKU0148,2026-08-17,4,104.97418208586136,False
SKU0148,2026-08-24,5,107.23338903451493,False
SKU0148,2026-08-31,6,105.88900502187914,False
SKU0148,2026-09-07,7,106.93776816471511,False
SKU0148,2026-09-14,8,114.1825132542978,False
SKU0008,2026-07-27,1,71.78666565679009,False
SKU0008,2026-08-03,2,72.72527403760738,False
SKU0008,2026-08-10,3,72.9247479137886,False
SKU0008,2026-08-17,4,72.04362195238407,False
SKU0008,2026-08-24,5,72.86896382651935,False
SKU0008,2026-08-31,6,77.68163369482998,False
SKU0008,2026-09-07,7,73.93403171200094,False
SKU0008,2026-09-14,8,74.43319621087466,False
SKU0146,2026-07-27,1,62.13254462949202,False
SKU0146,2026-08-03,2,65.50397226175005,False
SKU0146,2026-08-10,3,51.42182418330803,False
SKU0146,2026-08-17,4,53.5471750089137,False
SKU0146,2026-08-24,5,50.351208239361554,False
SKU0146,2026-08-31,6,52.21969220013096,False
SKU0146,2026-09-07,7,54.6556539201747,False
SKU0146,2026-09-14,8,55.94053235225754,False
SKU0145,2026-07-27,1,67.9669895454764,False
SKU0145,2026-08-03,2,72.88126748849986,False
SKU0145,2026-08-10,3,70.74287187447966,False
SKU0145,2026-08-17,4,71.75178921353532,False
SKU0145,2026-08-24,5,73.24590942696547,False
SKU0145,2026-08-31,6,74.21371682690355,False
SKU0145,2026-09-07,7,71.48599077387915,False
SKU0145,2026-09-14,8,76.70056208115625,False
SKU0144,2026-07-27,1,43.84162534067555,False
SKU0144,2026-08-03,2,44.742843051889935,False
SKU0144,2026-08-10,3,40.95150421412223,False
SKU0144,2026-08-17,4,40.177926906813184,False
SKU0144,2026-08-24,5,44.14951418763249,False
SKU0144,2026-08-31,6,41.863247102993675,False
SKU0144,2026-09-07,7,45.76144346805854,False
SKU0144,2026-09-14,8,42.36395676874392,False
SKU0143,2026-07-27,1,19.730580786249245,False
SKU0143,2026-08-03,2,16.883980435092738,False
SKU0143,2026-08-10,3,19.728823987526237,False
SKU0143,2026-08-17,4,17.797847593874685,False
SKU0143,2026-08-24,5,19.728823987526237,False
SKU0143,2026-08-31,6,19.93415875050605,False
SKU0143,2026-09-07,7,17.295440637451065,False
SKU0143,2026-09-14,8,17.47496145073093,False
SKU0142,2026-07-27,1,4.006140202892257,False
SKU0142,2026-08-03,2,4.734188674743806,False
SKU0142,2026-08-10,3,4.734188674743806,False
SKU0142,2026-08-17,4,4.210765292791044,False
SKU0142,2026-08-24,5,6.295642332549122,False
SKU0142,2026-08-31,6,5.030639129939751,False
SKU0142,2026-09-07,7,5.12202299160857,False
SKU0142,2026-09-14,8,5.12202299160857,False
SKU0141,2026-07-27,1,3.4203648822971946,False
SKU0141,2026-08-03,2,3.6249899721959813,False
SKU0141,2026-08-10,3,4.356894363847105,False
SKU0141,2026-08-17,4,3.6249899721959813,False
SKU0141,2026-08-24,5,3.6249899721959813,False
SKU0141,2026-08-31,6,3.833470981894343,False
SKU0141,2026-09-07,7,4.117138975063841,False
SKU0141,2026-09-14,8,3.9086579653654776,False
SKU0139,2026-07-27,1,36.006707055205474,False
SKU0139,2026-08-03,2,31.949492397392493,False
SKU0139,2026-08-10,3,34.30055725409419,False
SKU0139,2026-08-17,4,32.126667210611224,False
SKU0139,2026-08-24,5,31.427991522532814,False
SKU0139,2026-08-31,6,33.876110358401625,False
SKU0139,2026-09-07,7,35.59286822037561,False
SKU0139,2026-09-14,8,34.93574570595782,False
SKU0009,2026-07-27,1,46.82714819036526,False
SKU0009,2026-08-03,2,46.56158956752032,False
SKU0009,2026-08-10,3,46.16915613094594,False
SKU0009,2026-08-17,4,40.606302532035194,False
SKU0009,2026-08-24,5,44.04293885823801,False
SKU0009,2026-08-31,6,44.134760050590025,False
SKU0009,2026-09-07,7,42.79921189292197,False
SKU0009,2026-09-14,8,45.570658163455036,False
SKU0138,2026-07-27,1,33.525944494578525,False
SKU0138,2026-08-03,2,31.333033750020814,False
SKU0138,2026-08-10,3,32.82938010761972,False
SKU0138,2026-08-17,4,33.47187731674823,False
SKU0138,2026-08-24,5,33.06866816636388,False
SKU0138,2026-08-31,6,34.08994028806569,False
SKU0138,2026-09-07,7,29.877445611915874,False
SKU0138,2026-09-14,8,29.44375326675921,False
SKU0137,2026-07-27,1,29.414121439587177,False
SKU0137,2026-08-03,2,31.705185789531416,False
SKU0137,2026-08-10,3,34.72542845551037,False
SKU0137,2026-08-17,4,29.709982478900862,False
SKU0137,2026-08-24,5,30.642890128106526,False
SKU0137,2026-08-31,6,32.02682846212785,False
SKU0137,2026-09-07,7,30.68392995794537,False
SKU0137,2026-09-14,8,26.151331421262118,False
SKU0135,2026-07-27,1,142.59266877972772,False
SKU0135,2026-08-03,2,135.93908948195354,False
SKU0135,2026-08-10,3,148.7667243664242,False
SKU0135,2026-08-17,4,153.27607148882825,False
SKU0135,2026-08-24,5,152.2060913781076,False
SKU0135,2026-08-31,6,153.05163285234656,False
SKU0135,2026-09-07,7,149.4338206725112,False
SKU0135,2026-09-14,8,154.52719202462183,False
SKU0133,2026-07-27,1,167.44712064354158,False
SKU0133,2026-08-03,2,150.03016297702584,False
SKU0133,2026-08-10,3,159.63080889610816,False
SKU0133,2026-08-17,4,153.51303311029733,False
SKU0133,2026-08-24,5,164.41152722092787,False
SKU0133,2026-08-31,6,154.79794309173184,False
SKU0133,2026-09-07,7,170.15188144533178,False
SKU0133,2026-09-14,8,158.38369472897,False
SKU0200,2026-07-27,1,11.6387894058918,False
SKU0200,2026-08-03,2,10.986953903725931,False
SKU0200,2026-08-10,3,10.486686377670763,False
SKU0200,2026-08-17,4,8.93081175236476,False
SKU0200,2026-08-24,5,11.259301738936513,False
SKU0200,2026-08-31,6,9.309557112058416,False
SKU0200,2026-09-07,7,10.391609011146606,False
SKU0200,2026-09-14,8,8.714212219479087,False
SKU0001,2026-07-27,1,17.75,True
SKU0001,2026-08-03,2,17.75,True
SKU0001,2026-08-10,3,17.75,True
SKU0001,2026-08-17,4,17.75,True
SKU0001,2026-08-24,5,17.75,True
SKU0001,2026-08-31,6,17.75,True
SKU0001,2026-09-07,7,17.75,True
SKU0001,2026-09-14,8,17.75,True
SKU0011,2026-07-27,1,2.25,True
SKU0011,2026-08-03,2,2.25,True
SKU0011,2026-08-10,3,2.25,True
SKU0011,2026-08-17,4,2.25,True
SKU0011,2026-08-24,5,2.25,True
SKU0011,2026-08-31,6,2.25,True
SKU0011,2026-09-07,7,2.25,True
SKU0011,2026-09-14,8,2.25,True
SKU0017,2026-07-27,1,33.5,True
SKU0017,2026-08-03,2,33.5,True
SKU0017,2026-08-10,3,33.5,True
SKU0017,2026-08-17,4,33.5,True
SKU0017,2026-08-24,5,33.5,True
SKU0017,2026-08-31,6,33.5,True
SKU0017,2026-09-07,7,33.5,True
SKU0017,2026-09-14,8,33.5,True
SKU0022,2026-07-27,1,66.5,True
SKU0022,2026-08-03,2,66.5,True
SKU0022,2026-08-10,3,66.5,True
SKU0022,2026-08-17,4,66.5,True
SKU0022,2026-08-24,5,66.5,True
SKU0022,2026-08-31,6,66.5,True
SKU0022,2026-09-07,7,66.5,True
SKU0022,2026-09-14,8,66.5,True
SKU0023,2026-07-27,1,73.5,True
SKU0023,2026-08-03,2,73.5,True
SKU0023,2026-08-10,3,73.5,True
SKU0023,2026-08-17,4,73.5,True
SKU0023,2026-08-24,5,73.5,True
SKU0023,2026-08-31,6,73.5,True
SKU0023,2026-09-07,7,73.5,True
SKU0023,2026-09-14,8,73.5,True
SKU0025,2026-07-27,1,25.75,True
SKU0025,2026-08-03,2,25.75,True
SKU0025,2026-08-10,3,25.75,True
SKU0025,2026-08-17,4,25.75,True
SKU0025,2026-08-24,5,25.75,True
SKU0025,2026-08-31,6,25.75,True
SKU0025,2026-09-07,7,25.75,True
SKU0025,2026-09-14,8,25.75,True
SKU0034,2026-07-27,1,22.5,True
SKU0034,2026-08-03,2,22.5,True
SKU0034,2026-08-10,3,22.5,True
SKU0034,2026-08-17,4,22.5,True
SKU0034,2026-08-24,5,22.5,True
SKU0034,2026-08-31,6,22.5,True
SKU0034,2026-09-07,7,22.5,True
SKU0034,2026-09-14,8,22.5,True
SKU0036,2026-07-27,1,107.0,True
SKU0036,2026-08-03,2,107.0,True
SKU0036,2026-08-10,3,107.0,True
SKU0036,2026-08-17,4,107.0,True
SKU0036,2026-08-24,5,107.0,True
SKU0036,2026-08-31,6,107.0,True
SKU0036,2026-09-07,7,107.0,True
SKU0036,2026-09-14,8,107.0,True
SKU0044,2026-07-27,1,18.5,True
SKU0044,2026-08-03,2,18.5,True
SKU0044,2026-08-10,3,18.5,True
SKU0044,2026-08-17,4,18.5,True
SKU0044,2026-08-24,5,18.5,True
SKU0044,2026-08-31,6,18.5,True
SKU0044,2026-09-07,7,18.5,True
SKU0044,2026-09-14,8,18.5,True
SKU0058,2026-07-27,1,46.25,True
SKU0058,2026-08-03,2,46.25,True
SKU0058,2026-08-10,3,46.25,True
SKU0058,2026-08-17,4,46.25,True
SKU0058,2026-08-24,5,46.25,True
SKU0058,2026-08-31,6,46.25,True
SKU0058,2026-09-07,7,46.25,True
SKU0058,2026-09-14,8,46.25,True
SKU0062,2026-07-27,1,4.5,True
SKU0062,2026-08-03,2,4.5,True
SKU0062,2026-08-10,3,4.5,True
SKU0062,2026-08-17,4,4.5,True
SKU0062,2026-08-24,5,4.5,True
SKU0062,2026-08-31,6,4.5,True
SKU0062,2026-09-07,7,4.5,True
SKU0062,2026-09-14,8,4.5,True
SKU0067,2026-07-27,1,5.0,True
SKU0067,2026-08-03,2,5.0,True
SKU0067,2026-08-10,3,5.0,True
SKU0067,2026-08-17,4,5.0,True
SKU0067,2026-08-24,5,5.0,True
SKU0067,2026-08-31,6,5.0,True
SKU0067,2026-09-07,7,5.0,True
SKU0067,2026-09-14,8,5.0,True
SKU0068,2026-07-27,1,2.5,True
SKU0068,2026-08-03,2,2.5,True
SKU0068,2026-08-10,3,2.5,True
SKU0068,2026-08-17,4,2.5,True
SKU0068,2026-08-24,5,2.5,True
SKU0068,2026-08-31,6,2.5,True
SKU0068,2026-09-07,7,2.5,True
SKU0068,2026-09-14,8,2.5,True
SKU0088,2026-07-27,1,79.0,True
SKU0088,2026-08-03,2,79.0,True
SKU0088,2026-08-10,3,79.0,True
SKU0088,2026-08-17,4,79.0,True
SKU0088,2026-08-24,5,79.0,True
SKU0088,2026-08-31,6,79.0,True
SKU0088,2026-09-07,7,79.0,True
SKU0088,2026-09-14,8,79.0,True
SKU0090,2026-07-27,1,22.5,True
SKU0090,2026-08-03,2,22.5,True
SKU0090,2026-08-10,3,22.5,True
SKU0090,2026-08-17,4,22.5,True
SKU0090,2026-08-24,5,22.5,True
SKU0090,2026-08-31,6,22.5,True
SKU0090,2026-09-07,7,22.5,True
SKU0090,2026-09-14,8,22.5,True
SKU0092,2026-07-27,1,98.25,True
SKU0092,2026-08-03,2,98.25,True
SKU0092,2026-08-10,3,98.25,True
SKU0092,2026-08-17,4,98.25,True
SKU0092,2026-08-24,5,98.25,True
SKU0092,2026-08-31,6,98.25,True
SKU0092,2026-09-07,7,98.25,True
SKU0092,2026-09-14,8,98.25,True
SKU0100,2026-07-27,1,115.75,True
SKU0100,2026-08-03,2,115.75,True
SKU0100,2026-08-10,3,115.75,True
SKU0100,2026-08-17,4,115.75,True
SKU0100,2026-08-24,5,115.75,True
SKU0100,2026-08-31,6,115.75,True
SKU0100,2026-09-07,7,115.75,True
SKU0100,2026-09-14,8,115.75,True
SKU0102,2026-07-27,1,79.75,True
SKU0102,2026-08-03,2,79.75,True
SKU0102,2026-08-10,3,79.75,True
SKU0102,2026-08-17,4,79.75,True
SKU0102,2026-08-24,5,79.75,True
SKU0102,2026-08-31,6,79.75,True
SKU0102,2026-09-07,7,79.75,True
SKU0102,2026-09-14,8,79.75,True
SKU0109,2026-07-27,1,80.75,True
SKU0109,2026-08-03,2,80.75,True
SKU0109,2026-08-10,3,80.75,True
SKU0109,2026-08-17,4,80.75,True
SKU0109,2026-08-24,5,80.75,True
SKU0109,2026-08-31,6,80.75,True
SKU0109,2026-09-07,7,80.75,True
SKU0109,2026-09-14,8,80.75,True
SKU0119,2026-07-27,1,15.25,True
SKU0119,2026-08-03,2,15.25,True
SKU0119,2026-08-10,3,15.25,True
SKU0119,2026-08-17,4,15.25,True
SKU0119,2026-08-24,5,15.25,True
SKU0119,2026-08-31,6,15.25,True
SKU0119,2026-09-07,7,15.25,True
SKU0119,2026-09-14,8,15.25,True
SKU0126,2026-07-27,1,250.0,True
SKU0126,2026-08-03,2,250.0,True
SKU0126,2026-08-10,3,250.0,True
SKU0126,2026-08-17,4,250.0,True
SKU0126,2026-08-24,5,250.0,True
SKU0126,2026-08-31,6,250.0,True
SKU0126,2026-09-07,7,250.0,True
SKU0126,2026-09-14,8,250.0,True
SKU0136,2026-07-27,1,38.5,True
SKU0136,2026-08-03,2,38.5,True
SKU0136,2026-08-10,3,38.5,True
SKU0136,2026-08-17,4,38.5,True
SKU0136,2026-08-24,5,38.5,True
SKU0136,2026-08-31,6,38.5,True
SKU0136,2026-09-07,7,38.5,True
SKU0136,2026-09-14,8,38.5,True
SKU0140,2026-07-27,1,216.5,True
SKU0140,2026-08-03,2,216.5,True
SKU0140,2026-08-10,3,216.5,True
SKU0140,2026-08-17,4,216.5,True
SKU0140,2026-08-24,5,216.5,True
SKU0140,2026-08-31,6,216.5,True
SKU0140,2026-09-07,7,216.5,True
SKU0140,2026-09-14,8,216.5,True
SKU0147,2026-07-27,1,30.0,True
SKU0147,2026-08-03,2,30.0,True
SKU0147,2026-08-10,3,30.0,True
SKU0147,2026-08-17,4,30.0,True
SKU0147,2026-08-24,5,30.0,True
SKU0147,2026-08-31,6,30.0,True
SKU0147,2026-09-07,7,30.0,True
SKU0147,2026-09-14,8,30.0,True
SKU0153,2026-07-27,1,22.0,True
SKU0153,2026-08-03,2,22.0,True
SKU0153,2026-08-10,3,22.0,True
SKU0153,2026-08-17,4,22.0,True
SKU0153,2026-08-24,5,22.0,True
SKU0153,2026-08-31,6,22.0,True
SKU0153,2026-09-07,7,22.0,True
SKU0153,2026-09-14,8,22.0,True
SKU0166,2026-07-27,1,372.0,True
SKU0166,2026-08-03,2,372.0,True
SKU0166,2026-08-10,3,372.0,True
SKU0166,2026-08-17,4,372.0,True
SKU0166,2026-08-24,5,372.0,True
SKU0166,2026-08-31,6,372.0,True
SKU0166,2026-09-07,7,372.0,True
SKU0166,2026-09-14,8,372.0,True
SKU0173,2026-07-27,1,13.75,True
SKU0173,2026-08-03,2,13.75,True
SKU0173,2026-08-10,3,13.75,True
SKU0173,2026-08-17,4,13.75,True
SKU0173,2026-08-24,5,13.75,True
SKU0173,2026-08-31,6,13.75,True
SKU0173,2026-09-07,7,13.75,True
SKU0173,2026-09-14,8,13.75,True
SKU0179,2026-07-27,1,52.75,True
SKU0179,2026-08-03,2,52.75,True
SKU0179,2026-08-10,3,52.75,True
SKU0179,2026-08-17,4,52.75,True
SKU0179,2026-08-24,5,52.75,True
SKU0179,2026-08-31,6,52.75,True
SKU0179,2026-09-07,7,52.75,True
SKU0179,2026-09-14,8,52.75,True
SKU0184,2026-07-27,1,40.0,True
SKU0184,2026-08-03,2,40.0,True
SKU0184,2026-08-10,3,40.0,True
SKU0184,2026-08-17,4,40.0,True
SKU0184,2026-08-24,5,40.0,True
SKU0184,2026-08-31,6,40.0,True
SKU0184,2026-09-07,7,40.0,True
SKU0184,2026-09-14,8,40.0,True
SKU0188,2026-07-27,1,65.75,True
SKU0188,2026-08-03,2,65.75,True
SKU0188,2026-08-10,3,65.75,True
SKU0188,2026-08-17,4,65.75,True
SKU0188,2026-08-24,5,65.75,True
SKU0188,2026-08-31,6,65.75,True
SKU0188,2026-09-07,7,65.75,True
SKU0188,2026-09-14,8,65.75,True
